id,category,relative_path,source_path,extension,size_bytes,size_human,converted_exists,chunked_exists,status,indexed_at
476,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_004.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_004.md,.md,16636,16.2 KB,False,False,pending,2026-03-20T15:19:38
477,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_005.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_005.md,.md,16465,16.1 KB,False,False,pending,2026-03-20T15:19:38
478,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_006.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_006.md,.md,18088,17.7 KB,False,False,pending,2026-03-20T15:19:38
479,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_007.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_007.md,.md,15386,15.0 KB,False,False,pending,2026-03-20T15:19:38
480,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_008.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_008.md,.md,20649,20.2 KB,False,False,pending,2026-03-20T15:19:38
481,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_009.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_009.md,.md,16380,16.0 KB,False,False,pending,2026-03-20T15:19:38
482,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_010.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_010.md,.md,18361,17.9 KB,False,False,pending,2026-03-20T15:19:38
483,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_011.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_011.md,.md,21332,20.8 KB,False,False,pending,2026-03-20T15:19:38
484,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_012.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_012.md,.md,23082,22.5 KB,False,False,pending,2026-03-20T15:19:38
485,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_013.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_013.md,.md,21473,21.0 KB,False,False,pending,2026-03-20T15:19:38
486,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_014.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_014.md,.md,22914,22.4 KB,False,False,pending,2026-03-20T15:19:38
487,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_015.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_015.md,.md,21715,21.2 KB,False,False,pending,2026-03-20T15:19:38
488,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_016.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_016.md,.md,21362,20.9 KB,False,False,pending,2026-03-20T15:19:38
489,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_017.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_017.md,.md,21497,21.0 KB,False,False,pending,2026-03-20T15:19:38
490,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_018.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_018.md,.md,23594,23.0 KB,False,False,pending,2026-03-20T15:19:38
491,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_019.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_019.md,.md,19562,19.1 KB,False,False,pending,2026-03-20T15:19:38
492,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_020.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_020.md,.md,19729,19.3 KB,False,False,pending,2026-03-20T15:19:38
493,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_021.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_021.md,.md,20584,20.1 KB,False,False,pending,2026-03-20T15:19:38
494,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_022.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_022.md,.md,23994,23.4 KB,False,False,pending,2026-03-20T15:19:38
495,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_023.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_023.md,.md,28524,27.9 KB,False,False,pending,2026-03-20T15:19:38
496,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_024.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_024.md,.md,27124,26.5 KB,False,False,pending,2026-03-20T15:19:38
497,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_025.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_025.md,.md,12083,11.8 KB,False,False,pending,2026-03-20T15:19:38
498,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_026.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_026.md,.md,22092,21.6 KB,False,False,pending,2026-03-20T15:19:38
499,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_027.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_027.md,.md,28714,28.0 KB,False,False,pending,2026-03-20T15:19:38
500,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_028.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_028.md,.md,2802,2.7 KB,False,False,pending,2026-03-20T15:19:38
501,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_029.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_029.md,.md,12370,12.1 KB,False,False,pending,2026-03-20T15:19:38
502,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_030.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_030.md,.md,35414,34.6 KB,False,False,pending,2026-03-20T15:19:38
503,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_031.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_031.md,.md,32762,32.0 KB,False,False,pending,2026-03-20T15:19:38
504,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_032.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_032.md,.md,16143,15.8 KB,False,False,pending,2026-03-20T15:19:38
505,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_033.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_033.md,.md,13373,13.1 KB,False,False,pending,2026-03-20T15:19:38
506,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_034.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_034.md,.md,12908,12.6 KB,False,False,pending,2026-03-20T15:19:38
507,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_035.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_035.md,.md,13227,12.9 KB,False,False,pending,2026-03-20T15:19:38
508,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_036.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_036.md,.md,5380,5.3 KB,False,False,pending,2026-03-20T15:19:38
520,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/README.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\README.md,.md,1443,1.4 KB,False,False,pending,2026-03-20T15:19:38
510,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_001.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_001.md,.md,3391,3.3 KB,False,False,pending,2026-03-20T15:19:38
511,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_002.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_002.md,.md,3102,3.0 KB,False,False,pending,2026-03-20T15:19:38
512,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_003.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_003.md,.md,12222,11.9 KB,False,False,pending,2026-03-20T15:19:38
513,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_004.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_004.md,.md,32815,32.0 KB,False,False,pending,2026-03-20T15:19:38
514,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_005.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_005.md,.md,4987,4.9 KB,False,False,pending,2026-03-20T15:19:38
515,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_006.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_006.md,.md,21054,20.6 KB,False,False,pending,2026-03-20T15:19:38
516,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_007.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_007.md,.md,2417,2.4 KB,False,False,pending,2026-03-20T15:19:38
517,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_008.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_008.md,.md,5374,5.2 KB,False,False,pending,2026-03-20T15:19:38
518,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_009.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_009.md,.md,609,609.0 B,False,False,pending,2026-03-20T15:19:38
519,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Elements_of_Style/chunk_010.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Elements_of_Style\chunk_010.md,.md,873,873.0 B,False,False,pending,2026-03-20T15:19:38
537,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/README.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\README.md,.md,1675,1.6 KB,False,False,pending,2026-03-20T15:19:38
521,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_001.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_001.md,.md,2119,2.1 KB,False,False,pending,2026-03-20T15:19:38
522,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_002.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_002.md,.md,2410,2.4 KB,False,False,pending,2026-03-20T15:19:38
523,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_003.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_003.md,.md,2464,2.4 KB,False,False,pending,2026-03-20T15:19:38
524,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_004.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_004.md,.md,26346,25.7 KB,False,False,pending,2026-03-20T15:19:38
525,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_005.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_005.md,.md,21740,21.2 KB,False,False,pending,2026-03-20T15:19:38
526,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_006.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_006.md,.md,26988,26.4 KB,False,False,pending,2026-03-20T15:19:38
527,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_007.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_007.md,.md,13826,13.5 KB,False,False,pending,2026-03-20T15:19:38
528,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_008.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_008.md,.md,21000,20.5 KB,False,False,pending,2026-03-20T15:19:38
529,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_009.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_009.md,.md,51505,50.3 KB,False,False,pending,2026-03-20T15:19:38
530,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_010.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_010.md,.md,25280,24.7 KB,False,False,pending,2026-03-20T15:19:38
531,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_011.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_011.md,.md,8491,8.3 KB,False,False,pending,2026-03-20T15:19:38
532,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_012.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_012.md,.md,17241,16.8 KB,False,False,pending,2026-03-20T15:19:38
533,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_013.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_013.md,.md,23320,22.8 KB,False,False,pending,2026-03-20T15:19:38
534,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_014.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_014.md,.md,15901,15.5 KB,False,False,pending,2026-03-20T15:19:38
535,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_015.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_015.md,.md,2819,2.8 KB,False,False,pending,2026-03-20T15:19:38
536,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_The_Only_Grammar_Book_You'll_Ever_Need/chunk_016.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_The_Only_Grammar_Book_You'll_Ever_Need\chunk_016.md,.md,1428,1.4 KB,False,False,pending,2026-03-20T15:19:38
614,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/README.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\README.md,.md,4695,4.6 KB,False,False,pending,2026-03-20T15:19:38
538,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_001.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_001.md,.md,12653,12.4 KB,False,False,pending,2026-03-20T15:19:38
539,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_002.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_002.md,.md,25609,25.0 KB,False,False,pending,2026-03-20T15:19:38
540,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_003.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_003.md,.md,26982,26.3 KB,False,False,pending,2026-03-20T15:19:38
541,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_004.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_004.md,.md,33432,32.6 KB,False,False,pending,2026-03-20T15:19:38
542,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_005.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_005.md,.md,31445,30.7 KB,False,False,pending,2026-03-20T15:19:38
543,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_006.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_006.md,.md,33053,32.3 KB,False,False,pending,2026-03-20T15:19:38
544,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_007.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_007.md,.md,35383,34.6 KB,False,False,pending,2026-03-20T15:19:38
545,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_008.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_008.md,.md,23635,23.1 KB,False,False,pending,2026-03-20T15:19:38
546,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_009.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_009.md,.md,35408,34.6 KB,False,False,pending,2026-03-20T15:19:38
547,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_010.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_010.md,.md,25552,25.0 KB,False,False,pending,2026-03-20T15:19:38
548,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_011.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_011.md,.md,27643,27.0 KB,False,False,pending,2026-03-20T15:19:38
549,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_012.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_012.md,.md,22504,22.0 KB,False,False,pending,2026-03-20T15:19:38
550,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_013.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_013.md,.md,35877,35.0 KB,False,False,pending,2026-03-20T15:19:38
551,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_014.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_014.md,.md,36670,35.8 KB,False,False,pending,2026-03-20T15:19:38
552,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_015.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_015.md,.md,27181,26.5 KB,False,False,pending,2026-03-20T15:19:38
553,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_016.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_016.md,.md,29842,29.1 KB,False,False,pending,2026-03-20T15:19:38
554,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_017.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_017.md,.md,35749,34.9 KB,False,False,pending,2026-03-20T15:19:38
555,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_018.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_018.md,.md,32193,31.4 KB,False,False,pending,2026-03-20T15:19:38
556,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_019.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_019.md,.md,30920,30.2 KB,False,False,pending,2026-03-20T15:19:38
557,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_020.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_020.md,.md,29952,29.2 KB,False,False,pending,2026-03-20T15:19:38
558,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_021.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_021.md,.md,32828,32.1 KB,False,False,pending,2026-03-20T15:19:38
559,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_022.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_022.md,.md,25108,24.5 KB,False,False,pending,2026-03-20T15:19:38
560,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_023.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_023.md,.md,37829,36.9 KB,False,False,pending,2026-03-20T15:19:38
561,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_024.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_024.md,.md,30755,30.0 KB,False,False,pending,2026-03-20T15:19:38
562,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_025.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_025.md,.md,30396,29.7 KB,False,False,pending,2026-03-20T15:19:38
563,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_026.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_026.md,.md,36450,35.6 KB,False,False,pending,2026-03-20T15:19:38
564,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_027.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_027.md,.md,31908,31.2 KB,False,False,pending,2026-03-20T15:19:38
565,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_028.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_028.md,.md,27627,27.0 KB,False,False,pending,2026-03-20T15:19:38
566,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Writing_Guide/chunk_029.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Writing_Guide\chunk_029.md,.md,32641,31.9 KB,False,False,pending,2026-03-20T15:19:38
